,bldg_Building_gml_id,damage_value_building,damage_value_contents,damage_value_total
11129,bldg_0fb9cc4e-ad82-4469-9c9d-2952349fd8da,0.0,0.0,0.0
11130,bldg_0070f000-0c1f-4763-9548-80f9020d5e37,0.0,0.0,0.0
11131,bldg_24fbf1bb-caca-4e48-914d-1490722ea425,0.0,0.0,0.0
11132,bldg_7bb598e8-2ca0-4c16-8c63-1f1b8bd7ccc0,0.0,0.0,0.0
11133,bldg_315963a7-40fe-4c13-a57b-3f422ae30454,0.0,0.0,0.0
11134,bldg_5842b38c-d5af-4241-9463-aaba9ddc29d7,0.0,0.0,0.0
11135,bldg_3a521045-81ef-494a-9b95-a158ad76c34d,0.0,0.0,0.0
11136,bldg_783d28eb-71bc-4e98-b6bf-71e698759e15,0.0,0.0,0.0
11137,bldg_32115187-fe31-46d4-9302-aa4b51c533bc,0.0,0.0,0.0
11138,bldg_47cbb167-df28-497a-999b-119eadba71e5,0.0,0.0,0.0
11139,bldg_fa069e3d-1ca9-42c3-ab1b-f207412e24a9,0.0,0.0,0.0
11140,bldg_d270433e-3df9-438f-9895-22ede7d06d77,0.0,0.0,0.0
11141,bldg_372c3cca-131b-49a9-8ccc-391f1662ef94,0.0,0.0,0.0
11142,bldg_211c997f-4389-48b5-9a2f-a03394aaa1d9,0.0,0.0,0.0
11143,bldg_88704adc-16e2-441d-837b-cd2ba6c391e6,2250239.9996160003,0.0,2250239.9996160003
11144,bldg_d224297e-fa34-4a01-b2b4-daf8d990655d,0.0,0.0,0.0
11145,bldg_b2afa9b5-2149-4524-9f59-49705bcb4937,0.0,0.0,0.0
11146,bldg_daf3b927-0916-468b-815c-81d5543c2ecf,0.0,0.0,0.0
11147,bldg_bed1a76b-b0a7-4d9e-a735-5d6489ed692e,0.0,0.0,0.0
11148,bldg_f501dd47-cbc5-47ba-8647-35e341099933,0.0,0.0,0.0
11149,bldg_07c4a1f6-57fc-42d1-8a0b-51f2e5583768,0.0,0.0,0.0
11150,bldg_8561aabf-de4e-4ba8-a62b-2f023c4d0a03,1271496.00018,0.0,1271496.00018
11151,bldg_0584d476-9227-4213-b93b-719be5a4b4a3,0.0,0.0,0.0
11152,bldg_741142fa-512c-4812-926a-f00cf5a3cd9d,4656139.2004080005,0.0,4656139.2004080005
11153,bldg_f730e941-cf5d-459d-9fc0-2bee50358be1,442289.76918345597,0.0,442289.76918345597
11154,bldg_162f7a28-f8f4-45b9-98c9-bb6fe071948e,0.0,0.0,0.0
11155,bldg_e6ea6383-1308-4d18-85d6-d14612e66ef4,0.0,0.0,0.0
11156,bldg_821e9bfa-e0f4-4748-8372-be033eb8ba51,6620780.056124594,0.0,6620780.056124594
11157,bldg_90af542d-3d7d-417c-84cb-f56250796205,3523136.8995888066,0.0,3523136.8995888066
11158,bldg_5dfd4310-5ae0-4059-8ed6-2607ed52467a,0.0,0.0,0.0
11159,bldg_3050579a-60ac-4b67-9bcf-e103ee566e6c,0.0,0.0,0.0
11160,bldg_9db02d4b-8d43-439c-bbb5-a2afb8503e34,0.0,0.0,0.0
11161,bldg_c5a7385f-92e7-4ee5-a155-6ae46bafa125,0.0,0.0,0.0
11162,bldg_3d0af252-c233-49ed-81e8-42246b20a8ae,0.0,0.0,0.0
11163,bldg_659f6410-1c08-4acf-a670-211b59b5ffda,0.0,0.0,0.0
11164,bldg_5c598e7a-d078-4aaa-9aaa-b34222b5a569,0.0,0.0,0.0
11165,bldg_8885739a-98e3-4d04-a284-5e2de6b0a955,0.0,0.0,0.0
11166,bldg_bdbefdc6-9904-4d95-b354-56190ccd432d,0.0,0.0,0.0
11167,bldg_5edf99f1-62a2-4069-b64e-26330301e408,0.0,0.0,0.0
11168,bldg_a8fe965f-9eaf-447e-9588-aa4ce4478b27,0.0,0.0,0.0
11169,bldg_071218f0-4e94-4118-876f-79c8de8826a5,0.0,0.0,0.0
11170,bldg_35e7ffe1-f897-452e-b765-c0299c0fb0b5,849233.6000400002,0.0,849233.6000400002
11171,bldg_b5a473b0-9aeb-4d41-83ec-7b1e078517fc,0.0,0.0,0.0
11172,bldg_30c33fbf-146d-4bee-aaa1-3a9487526e15,0.0,0.0,0.0
11173,bldg_70d2c70f-691c-4d52-adc0-c01ee4cee60f,0.0,0.0,0.0
11174,bldg_6206c7d1-08e4-4250-9949-2c07e4805a47,0.0,0.0,0.0
11175,bldg_52d9053f-8832-4318-b7f7-b7334daba1ba,0.0,0.0,0.0
11176,bldg_661dc582-4608-44ea-a6cb-5c86b690ed1a,0.0,0.0,0.0
11177,bldg_b2f1b86e-b8c6-4b3e-8d1e-309edfd72794,0.0,0.0,0.0
11178,bldg_b6f9087a-d31c-43a9-a243-5a201ef75e5e,0.0,0.0,0.0
11179,bldg_913f018f-747c-4f04-83f1-44fbd2b9022c,3351221.999688,0.0,3351221.999688
11180,bldg_7bc2205e-f3dc-4b77-a00d-b50a317612e1,0.0,0.0,0.0
11181,bldg_1d94b497-14d1-4d9e-977a-874ed823c71f,0.0,0.0,0.0
11182,bldg_2cb900c4-922e-417c-8080-398dccaa49f0,0.0,0.0,0.0
11183,bldg_25f6ed78-d2b6-45e8-b48f-2cd72b4ecc2e,0.0,0.0,0.0
11184,bldg_a12c03c3-f7c3-4845-8bfb-5e6bc2016e09,0.0,0.0,0.0
11185,bldg_1236851f-2bfe-4cc7-b070-a5744062648a,507195.1997648,0.0,507195.1997648
11186,bldg_f29385bb-63f1-496c-b264-c99994201e53,0.0,0.0,0.0
11187,bldg_5741105d-062f-4629-875e-0abf8bfb3a5a,894371.199792,0.0,894371.199792
11188,bldg_127f376a-30e8-417c-8157-1275fc4631bc,616824.800024,0.0,616824.800024
11189,bldg_76957b03-b5be-4661-be44-a8251ab1208b,0.0,0.0,0.0
11190,bldg_541bfc93-6ba4-4088-8372-08f08663a026,1731189.59988,0.0,1731189.59988
11191,bldg_784ad252-4995-478d-90d6-11d78a4d9594,237676.80009439998,0.0,237676.80009439998
11192,bldg_deb5da3a-add9-4e4e-83a2-f54446b6f0ce,1420020.0001400001,0.0,1420020.0001400001
11193,bldg_fb711e26-b034-41cc-aeec-7b172de5c5ab,0.0,0.0,0.0
11194,bldg_a398ef3f-2173-4d3f-89b0-66bb07a7165c,0.0,0.0,0.0
11195,bldg_cc6b1e7a-2060-4cca-9798-27f9fac4bdae,0.0,0.0,0.0
11196,bldg_4b4d0a8e-b5d8-4288-9e91-a2e0f34a2eb3,0.0,0.0,0.0
11197,bldg_27687345-9462-4a28-9a12-d01b991f4d2c,0.0,0.0,0.0
11198,bldg_7ed61e0e-1952-40ba-a959-db4a1e3ac8a5,0.0,0.0,0.0
11199,bldg_f9e63ec6-43fe-4cb6-b73f-99f0c0bac01c,3784915.200216,0.0,3784915.200216
11200,bldg_7c8fa57d-b7aa-44f9-8b6c-642de5680be6,0.0,0.0,0.0
11201,bldg_a840fd6f-4ef3-41a4-a964-3b5f3c450611,0.0,0.0,0.0
11202,bldg_6e000e4f-e3f7-4dce-9767-528b5e1a532e,0.0,0.0,0.0
11203,bldg_fe581511-b4b9-4d3f-9f81-49c2b12433c8,0.0,0.0,0.0
11204,bldg_845da4f5-b114-478b-83c6-8c19c6bfadd1,0.0,0.0,0.0
11205,bldg_5228cdd8-fc13-40b4-8971-c1c1edc340fe,0.0,0.0,0.0
11206,bldg_022a950a-592c-40ac-8a98-a4b49ad8277c,0.0,0.0,0.0
11207,bldg_020a7c70-0397-42b7-82b5-d39f73a081bb,0.0,0.0,0.0
11208,bldg_d56a16b8-36cd-4240-a6a2-531f12834945,0.0,0.0,0.0
11209,bldg_67aa3ca3-1645-4a98-a58f-d136c7ecb4fb,0.0,0.0,0.0
11210,bldg_1310008a-0d3e-4368-a590-fda16b8ba9f8,1001885.432049088,0.0,1001885.432049088
11211,bldg_987004e7-06d2-4875-a10d-427a7be88f65,0.0,0.0,0.0
11212,bldg_06268976-13bb-4380-bfa4-ab138493e6d7,0.0,0.0,0.0
11213,bldg_b5915363-9fa5-4703-b36d-dd98b4b35a1b,0.0,0.0,0.0
11214,bldg_425404f2-dd6a-4c43-a688-b45a264578ac,3618775.434247145,0.0,3618775.434247145
11215,bldg_b31f4adf-9954-45fa-bbf3-0923eff2a83f,0.0,0.0,0.0
11216,bldg_568a5ab5-5487-4799-8617-a3648395e9f9,20904019.2,0.0,20904019.2
11217,bldg_55590e01-237e-4c89-beb2-5ec5237021d2,0.0,0.0,0.0
11218,bldg_92c9c5e8-e46c-409a-ac88-976eac38549f,0.0,0.0,0.0
11219,bldg_ca2acb4a-83d0-4070-879a-94d03c7f9ac6,0.0,0.0,0.0
11220,bldg_e5ec579c-dbf2-4afb-9cfe-f74a7b6dd971,0.0,0.0,0.0
11221,bldg_84f3e352-7590-4dd4-9d23-4d8779e4dd83,0.0,0.0,0.0
11222,bldg_8da370f9-bd0a-4e16-9206-545272b418c7,0.0,0.0,0.0
11223,bldg_afadae88-008a-4588-8dae-73e9fa149f8f,0.0,0.0,0.0
11224,bldg_dff942f0-37d1-40aa-bcdb-0a6e66b38f68,0.0,0.0,0.0
11225,bldg_7c946bb3-599a-477c-a671-40b0c0a9bcab,0.0,0.0,0.0
11226,bldg_69d710e0-6616-4d2e-b5c5-28ff024b5d35,0.0,0.0,0.0
11227,bldg_0356c1af-144d-4fd2-bf8e-e88e7f757947,0.0,0.0,0.0
11228,bldg_89cbf0be-7823-45fd-b15d-4a19d3c3338d,0.0,0.0,0.0
11229,bldg_9fa87369-831e-4c6e-bbfd-d7ddf298d487,177125.60008960002,0.0,177125.60008960002
11230,bldg_d08a3d55-c6fa-4a85-9e24-62300fc51df1,0.0,0.0,0.0
11231,bldg_e7cfc168-a55d-4923-8701-2908e6cdf9f6,103382.7999764,0.0,103382.7999764
11232,bldg_7fd591d8-8bcd-4150-9354-037f2b1321ae,0.0,0.0,0.0
11233,bldg_0b5506df-a038-4fc4-a2e9-015ea73c36d1,0.0,0.0,0.0
11234,bldg_7259d6b3-a081-4d78-a702-25482250872a,4081383.0547117256,0.0,4081383.0547117256
11235,bldg_fbdecabb-6898-4182-9a58-b5050bc31730,0.0,0.0,0.0
11236,bldg_34fd478c-e103-4e06-8b08-28236a4c77ca,1794506.7998320004,0.0,1794506.7998320004
11237,bldg_ae7f6760-3a76-446f-bb55-4ace88407650,0.0,0.0,0.0
11238,bldg_1e41a782-f852-42e1-a2cf-b33d0475dec0,0.0,0.0,0.0
11239,bldg_afa5ce40-6098-4967-9522-4c7d49209e88,0.0,0.0,0.0
11240,bldg_844671a6-7a18-4f0e-8bea-9c3c5199fa7c,0.0,0.0,0.0
11241,bldg_6c5de599-6294-4188-9a43-c7d153992872,0.0,0.0,0.0
11242,bldg_21442d7c-3e1e-4cc8-9c36-c73365c9b8c1,0.0,0.0,0.0
11243,bldg_1a1a0690-659d-4713-89b8-1d1fc1207e93,0.0,0.0,0.0
11244,bldg_1bcefbee-5a24-4909-936d-dd55aeb2dfb9,0.0,0.0,0.0
11245,bldg_e3b94088-e8f0-49dd-bff5-181b57c4576c,0.0,0.0,0.0
11246,bldg_96f7cb61-5b41-4a27-8f79-98ae5a0869fd,0.0,0.0,0.0
11247,bldg_7a38e8db-2acb-4c49-bbf8-985275603abf,0.0,0.0,0.0
11248,bldg_55b6f80e-f758-428a-841d-cf1df8dd3ca0,0.0,0.0,0.0
11249,bldg_3ebbf0bc-4607-4904-a9d0-f3e0215b9a4a,218881.98856252708,0.0,218881.98856252708
11250,bldg_232cdb7e-ddfd-4505-b23f-5703129b8da6,0.0,0.0,0.0
11251,bldg_045eb543-2c16-4222-96c4-871530cd8d90,0.0,0.0,0.0
11252,bldg_84b02de5-6b54-4203-9598-400e50a2c46b,0.0,0.0,0.0
11253,bldg_fd3c11b1-dea9-484a-83aa-4c69e14e5965,0.0,0.0,0.0
11254,bldg_8e11f53c-8b7d-4e39-a627-904ba48192f9,0.0,0.0,0.0
11255,bldg_c94bf539-05cf-4953-94ae-4c092d226877,0.0,0.0,0.0
11256,bldg_84716f1b-fab3-44db-aeec-779503b82b06,0.0,0.0,0.0
11257,bldg_c8bd4f74-9ff0-418b-8623-b94f8ca87314,0.0,0.0,0.0
11258,bldg_523480a6-fc5f-4232-b3dc-24c55c09fd16,0.0,0.0,0.0
11259,bldg_3f1a6175-133f-41e5-807d-c1dc6b9f6e42,0.0,0.0,0.0
11260,bldg_76f6c3da-4646-4995-ac5d-46151c8503dc,1509688.7996336,0.0,1509688.7996336
11261,bldg_615d450f-6e72-4a16-b5fe-1398dfb7dbca,0.0,0.0,0.0
11262,bldg_fd648406-9813-47ea-8296-b9a0decda902,0.0,0.0,0.0
11263,bldg_69c67278-fd87-4232-80b4-473a39485932,308968.79994560004,0.0,308968.79994560004
11264,bldg_fb131c89-759c-45c7-8bfa-bb0df405c116,0.0,0.0,0.0
11265,bldg_efc144aa-17f4-4692-9008-b951df8e57a0,830422.4001776001,0.0,830422.4001776001
11266,bldg_d430dce2-6f9f-4b72-8e6f-ef170886fe50,0.0,0.0,0.0
11267,bldg_48dcccba-de99-49ef-934c-28b989c97bd8,0.0,0.0,0.0
11268,bldg_957b87c1-6aa3-4eb4-977d-927be24c8980,0.0,0.0,0.0
11269,bldg_660ba792-8159-4130-9b0d-0dff8fe7495c,0.0,0.0,0.0
11270,bldg_90c22dc2-b5be-4800-8014-ce1ccca6e903,0.0,0.0,0.0
11271,bldg_76ed21f0-3b62-48c5-bd31-a38b59e7fb7a,0.0,0.0,0.0
11272,bldg_bc8540df-234d-4070-ada5-e9e37afe6e25,0.0,0.0,0.0
11273,bldg_d7346ef3-ed8f-4262-a01f-306285189697,0.0,0.0,0.0
11274,bldg_e75748ec-98d5-4b69-8ed0-94bfdc3c62c2,0.0,0.0,0.0
11275,bldg_75a12355-a71d-45a1-ac1f-e976c6b61694,0.0,0.0,0.0
11276,bldg_98543f0d-3662-48a3-89f1-5d07134dfa3e,0.0,0.0,0.0
11277,bldg_f8225ce5-fbe6-424f-a305-6ec0994fba33,0.0,0.0,0.0
11278,bldg_583600c9-ad55-432d-b063-e7c799a0a133,0.0,0.0,0.0
11279,bldg_86eaaea5-8c61-4da4-ab13-f54e6a7a45d5,0.0,0.0,0.0
11280,bldg_cbb94ad4-a711-46dd-b3b4-7854ddb94bfa,4465373.376205164,0.0,4465373.376205164
11281,bldg_e3c98e46-4c1f-42a3-b854-ad8897ad11ac,0.0,0.0,0.0
11282,bldg_25bcd2cd-9d25-4821-9c7f-4fe7dfd6b0c2,0.0,0.0,0.0
11283,bldg_7a6a8675-5ba8-4ec8-ba2b-a6ed0ca79b0b,0.0,0.0,0.0
11284,bldg_f46f73e0-046a-4009-a3d6-e8f32584eb93,0.0,0.0,0.0
11285,bldg_1079bb30-be68-427a-943f-b6816a7b006a,0.0,0.0,0.0
11286,bldg_d9cba9cf-fbff-4faf-9add-69dc90c543a4,0.0,0.0,0.0
11287,bldg_8f3f0783-b919-4895-b048-9ad8b611e038,0.0,0.0,0.0
11288,bldg_946a2ded-f86b-4db6-b8c6-73af12fbb00a,0.0,0.0,0.0
11289,bldg_bf380d9b-4d4d-4a3c-8ebf-84194c44f046,0.0,0.0,0.0
11290,bldg_d6999e5f-ec19-4a9d-bf3a-170fbd63bbd8,0.0,0.0,0.0
11291,bldg_7f3cf3f0-c6d2-4b3a-9b40-4f5f99b5acde,0.0,0.0,0.0
11292,bldg_b103aa12-27be-47ac-bef3-3526edad8660,0.0,0.0,0.0
11293,bldg_fe75b2a8-edfd-4889-a2fc-3b05a507605e,0.0,0.0,0.0
11294,bldg_454ede7b-48e5-4321-bb0d-ed986ab9322c,0.0,0.0,0.0
11295,bldg_08103be5-e37b-417f-8050-f48aa1f59611,0.0,0.0,0.0
11296,bldg_a7b723e9-595a-4c44-a7d0-b3a561d22aa9,0.0,0.0,0.0
11297,bldg_97130834-30f0-47b0-87a9-1eaca1cc147b,0.0,0.0,0.0
11298,bldg_e6e5172c-03f5-4ca0-a3dc-bd1b5cb1ce6b,0.0,0.0,0.0
11299,bldg_659afc73-d905-4ebb-ac1c-64082b1430b9,2784660.961366745,0.0,2784660.961366745
11300,bldg_860acdc0-4aba-40f0-8287-e0b9789938e1,0.0,0.0,0.0
11301,bldg_fda30ea8-a955-431c-8e33-eceb791eb547,0.0,0.0,0.0
11302,bldg_2be86aa4-a137-4b88-8423-e1130bfe1cc2,94764.40008320002,0.0,94764.40008320002
11303,bldg_44c33e4d-a52e-4e85-9ddd-7c702a850559,2403288.000208,0.0,2403288.000208
11304,bldg_945d10f5-0a3e-4c42-b6f2-3fe3d402c17e,0.0,0.0,0.0
11305,bldg_bf001071-527c-4728-b5a6-5d94392691f7,0.0,0.0,0.0
11306,bldg_81364b60-c3d7-4e7b-b4a8-0a6cfa9d203a,0.0,0.0,0.0
11307,bldg_57556134-6aeb-428a-beb0-9e5ac907d510,0.0,0.0,0.0
11308,bldg_00fde8c4-3813-4a19-bbf0-71972327e100,0.0,0.0,0.0
11309,bldg_c7264f56-c74b-45d6-8210-1b458883b451,401990.7457203503,0.0,401990.7457203503
11310,bldg_740aad4a-19f3-4c82-8bad-53ce792d9434,0.0,0.0,0.0
11311,bldg_5f91c6ee-06e1-484e-8735-2d97f2bd694f,0.0,0.0,0.0
11312,bldg_30a3ef6d-52fe-4c11-ac32-501c167e5a44,0.0,0.0,0.0
11313,bldg_8fdc2d59-fc52-4a48-936b-40d6ffbde668,0.0,0.0,0.0
11314,bldg_bdcac6ee-cbe1-4b57-9376-7e97c9ac52e8,0.0,0.0,0.0
11315,bldg_a05889d3-28ef-4649-b04b-6ca0c8923dc8,0.0,0.0,0.0
11316,bldg_369430c3-2ab7-4cf7-93a0-88e4335e5025,0.0,0.0,0.0
11317,bldg_20d19a97-e58e-4d1d-88d5-e2aa4a092471,0.0,0.0,0.0
11318,bldg_64d1ae69-7696-40ef-b3a4-752d0e2bfa6b,0.0,0.0,0.0
11319,bldg_7d7a85f8-a10e-431f-a35a-78d186590a63,0.0,0.0,0.0
11320,bldg_f5de3c06-5c61-4c64-a539-8751b80cdc5a,0.0,0.0,0.0
11321,bldg_f844dec9-3501-47c2-9479-36540ed8bde8,2615788.79976,0.0,2615788.79976
11322,bldg_d4e95a8a-ee94-4c3c-8acf-b47fc129991d,0.0,0.0,0.0
11323,bldg_47b9b98d-b55f-4f8c-bc8e-828c7de75798,0.0,0.0,0.0
11324,bldg_c6ad1719-d470-4bff-8e0c-149854a49175,0.0,0.0,0.0
11325,bldg_d65d6905-8d0d-4ffa-a112-017d026ba041,0.0,0.0,0.0
11326,bldg_b8e9ed9a-74e7-4515-8280-7a863e88cc3f,0.0,0.0,0.0
11327,bldg_6a03a23a-887f-409d-a098-ad0b4232df43,0.0,0.0,0.0
11328,bldg_101d3a6a-0f27-4773-b910-57be6f8b8a49,2928494.83713471,0.0,2928494.83713471
11329,bldg_6cd23c38-f9d1-4d2b-8bfb-4954803cb505,0.0,0.0,0.0
11330,bldg_e1ac93a8-63d1-40e1-bb06-e4beb428e85b,274208.400006,0.0,274208.400006
11331,bldg_0f8fa72e-487b-4254-9cc4-d8287fc7db53,1317030.4002816,0.0,1317030.4002816
11332,bldg_ba9cc6b9-6a57-4534-81ec-105c1ad4bd2e,811187.600108,0.0,811187.600108
11333,bldg_7c862ea2-f7b8-4eb3-a8f4-b7fd465704b8,0.0,0.0,0.0
11334,bldg_71b122cc-89cd-4dc6-9577-a2738bbaf0cc,4508758.029508528,0.0,4508758.029508528
11335,bldg_9d3157bc-be47-4436-83ac-6b50409f851b,0.0,0.0,0.0
11336,bldg_fbad9daa-814b-4877-82c7-0d8e4e9ac84f,0.0,0.0,0.0
11337,bldg_629ec565-67c6-46e7-855d-9797d95308a0,0.0,0.0,0.0
11338,bldg_41ccab9c-9eae-49a9-bad0-bffa18d499d7,0.0,0.0,0.0
11339,bldg_a499906b-7b17-4504-951d-402e7ed3aaf5,0.0,0.0,0.0
11340,bldg_85c74587-9d4e-4676-b5da-bab6932f0325,0.0,0.0,0.0
11341,bldg_787a0bac-7337-4e2d-8829-c24caf5749e0,101895.59998,0.0,101895.59998
11342,bldg_2acbb0ad-3602-4ce8-9f24-028fc4054520,355863.2025368101,0.0,355863.2025368101
11343,bldg_590e4934-0a79-4c77-b0a2-769d5fdd2029,570061.400004,0.0,570061.400004
11344,bldg_06b539b9-1735-4909-ac06-43f70f301b04,0.0,0.0,0.0
11345,bldg_c6e8054e-ddfa-4138-80b9-9e20c81af870,0.0,0.0,0.0
11346,bldg_e18425da-f816-47c7-9f17-58e4453d206b,0.0,0.0,0.0
11347,bldg_5d758edf-d4a5-4699-8b2b-7fbfee272abb,0.0,0.0,0.0
11348,bldg_13194aab-d9ba-470c-bc3d-34ee79948662,0.0,0.0,0.0
11349,bldg_22db1dbe-7f26-4498-b6e6-e6c2d91b3351,389902.99714960944,0.0,389902.99714960944
11350,bldg_2d5baec3-b1f9-4c69-81ee-48187b642475,0.0,0.0,0.0
11351,bldg_15d683b2-1f9d-49bf-acde-d4c3ac67e7bf,2411436.00024,0.0,2411436.00024
11352,bldg_0b7a8006-02da-4a58-bac5-600518c5bd07,3887485.199376,0.0,3887485.199376
11353,bldg_bd3fc0f4-5128-4475-9f72-1923973d0927,0.0,0.0,0.0
11354,bldg_281afc37-f1d1-436f-b0b3-cd0a09027291,70191.91513813334,0.0,70191.91513813334
11355,bldg_e23ae4cc-f406-482a-8364-7a1362394727,0.0,0.0,0.0
11356,bldg_8b3a119c-70a9-4891-8956-3d60e14c72cc,0.0,0.0,0.0
11357,bldg_0ed5a12a-276c-4a2a-9e66-56cce8a8a07e,0.0,0.0,0.0
11358,bldg_ff6bdb73-e073-4483-b1b7-12d2b76423b1,2615788.79976,0.0,2615788.79976
11359,bldg_b2866263-292f-4a05-beee-7112a1abf7b2,0.0,0.0,0.0
11360,bldg_760329ac-80fc-4079-a14c-6e8e63182b44,0.0,0.0,0.0
11361,bldg_97729aad-0548-4f08-9f54-095342d37929,0.0,0.0,0.0
11362,bldg_a1952ef7-cbaa-4526-8a1a-f9097b8e5b8d,0.0,0.0,0.0
11363,bldg_45d03421-a9cf-46d8-9560-324460214e2a,0.0,0.0,0.0
11364,bldg_b30b1ab5-2fb8-486d-9880-829a33fff584,0.0,0.0,0.0
11365,bldg_72a15ba8-3709-481b-a633-7c516ee1d11f,0.0,0.0,0.0
11366,bldg_c8254ad7-c75b-4555-b805-c6bd0b823930,0.0,0.0,0.0
11367,bldg_de738252-b8d0-41f0-9d8a-6cc7f986869d,0.0,0.0,0.0
11368,bldg_1d272829-5e00-4e11-8efb-5a479bfa27b4,0.0,0.0,0.0
11369,bldg_49411c7a-398e-4471-b09e-1db20ad4ee9a,11011228.242066532,0.0,11011228.242066532
11370,bldg_d0ea4a9b-00e3-4d09-bbcd-65f81bb50ecc,0.0,0.0,0.0
11371,bldg_3ffee9bc-6329-44fd-93a8-5fc036c90888,0.0,0.0,0.0
11372,bldg_4653f297-6ecf-41c7-b9da-efb78e7791a1,0.0,0.0,0.0
11373,bldg_104f4231-ab01-4e2c-acd1-719f55398cdf,0.0,0.0,0.0
11374,bldg_c580bc5f-6d77-424e-9cf8-74935d1c449d,0.0,0.0,0.0
11375,bldg_41709ae1-f1cf-45b7-a120-49782cadf0d9,709877.200004,0.0,709877.200004
11376,bldg_546869e5-2c73-436a-98c1-7e42aef0d232,0.0,0.0,0.0
11377,bldg_91ae3838-95d8-4147-b521-4a59e53f8c8d,0.0,0.0,0.0
11378,bldg_a4b425fd-8df2-4525-adb7-f48ba67710cc,0.0,0.0,0.0
11379,bldg_9ff36226-e193-4a9e-a45a-e39509644ba4,0.0,0.0,0.0
11380,bldg_a05362c6-3974-4f95-a9b9-ab84f3ae4182,0.0,0.0,0.0
11381,bldg_87b53fcf-420f-4dc0-bd43-28c024b7262c,0.0,0.0,0.0
11382,bldg_92248323-73ca-4dbf-a8ea-1e94ba72ccfc,0.0,0.0,0.0
11383,bldg_4eacbe27-516a-44c2-8e16-e422e1050bc7,0.0,0.0,0.0
11384,bldg_7561b648-1e08-4687-ad7c-ea111251fcda,0.0,0.0,0.0
11385,bldg_1be803f5-df3e-4627-87e6-42cb89ea8363,0.0,0.0,0.0
11386,bldg_7535da8a-6033-4c09-ab3f-6ad476f85416,0.0,0.0,0.0
11387,bldg_463c2fa9-35b7-4eb5-838a-d3defdfea2f9,0.0,0.0,0.0
11388,bldg_8fa8a086-a403-4628-8e6b-4f379b8ce886,0.0,0.0,0.0
11389,bldg_795b1a79-c019-46c7-a5a0-05c9af3050e4,0.0,0.0,0.0
11390,bldg_b8f8960c-0551-4880-9f9b-e40fda198697,0.0,0.0,0.0
11391,bldg_c3e96adc-7848-4e07-a020-970787ca17fb,0.0,0.0,0.0
11392,bldg_1f97c5b2-716c-4ce9-ab44-700ecfb8c60d,0.0,0.0,0.0
11393,bldg_6ea4b033-867c-461b-ae8e-bc35f012fae9,0.0,0.0,0.0
11394,bldg_9ea7a9cb-97e3-493f-bf5a-a767b379265c,0.0,0.0,0.0
11395,bldg_e19cdc53-e52c-436f-898d-3aa1de04c24a,0.0,0.0,0.0
11396,bldg_28f65a11-afdb-40ad-b205-cd7b0af0ff21,0.0,0.0,0.0
11397,bldg_4ad57268-c69d-44b2-9092-46779cf8515d,0.0,0.0,0.0
11398,bldg_22386652-a00c-49b3-af76-3e1e9c08d1d8,0.0,0.0,0.0
11399,bldg_0bc772f9-6720-4f23-9eb8-1af8bca51c6c,0.0,0.0,0.0
11400,bldg_df64eac2-d899-471e-ac97-8d2379060a43,4623904.799904,0.0,4623904.799904
11401,bldg_95f00c94-7e39-4a04-8e5b-41d2a822dd6d,0.0,0.0,0.0
11402,bldg_b36f0507-0d3a-4ee3-8971-64bf27e5f49a,0.0,0.0,0.0
11403,bldg_44c2db38-4858-4357-92ec-a07a0796e58c,3936492.7975265207,0.0,3936492.7975265207
11404,bldg_0fda3739-2b3d-4c3a-a79e-54bd377815ee,0.0,0.0,0.0
11405,bldg_3b320a32-d1ee-498a-a3c6-b2eee57d12e8,0.0,0.0,0.0
11406,bldg_060a8b05-9728-4803-915d-6f3e032e50a0,849233.6000400002,0.0,849233.6000400002
11407,bldg_b3f16004-fa35-449d-abf0-2825393344fd,0.0,0.0,0.0
11408,bldg_73094b09-fdac-4ff2-977e-8254f422bde1,0.0,0.0,0.0
11409,bldg_d1def7ba-32d4-4d44-a192-73e020da6943,0.0,0.0,0.0
11410,bldg_877606e3-cc61-49a2-b176-a8fdfb7888b8,0.0,0.0,0.0
11411,bldg_01c00ead-af1b-4220-87d5-13fa37b64570,0.0,0.0,0.0
11412,bldg_f2e5ab8e-68ad-46b6-bf60-c532db3f23c8,0.0,0.0,0.0
11413,bldg_402b79be-46b4-458f-88b8-71afa9e5417e,0.0,0.0,0.0
11414,bldg_821d5e63-b54a-42d4-bded-84a698b75ae9,0.0,0.0,0.0
11415,bldg_a0fe83fa-8b2f-4f17-96b3-47503e3f6f0f,0.0,0.0,0.0
11416,bldg_c9ee2ad3-4d2f-4d36-b908-058401478d22,1678661.000042,0.0,1678661.000042
11417,bldg_9f5ac8f9-e995-441d-90c0-1d74bb0bb37f,0.0,0.0,0.0
11418,bldg_3b3d57c6-92e1-4a4e-b5ea-318397bf18da,0.0,0.0,0.0
11419,bldg_5f2a5b15-8d03-47b2-82df-eb158f7135c4,784731.2001120001,0.0,784731.2001120001
11420,bldg_fe94a557-8572-4930-9a8f-f158cd38614e,0.0,0.0,0.0
11421,bldg_b9af4abb-7f31-45e3-8401-45ee078ebf1e,0.0,0.0,0.0
11422,bldg_b9b54546-991e-4be6-887c-ae8e1798d725,0.0,0.0,0.0
11423,bldg_95a99d17-18bc-4d17-9a52-932177650bca,0.0,0.0,0.0
