,bldg_Building_gml_id,value_building_per_sqare_meter,value_indoor_movable_property,floor_height,value_building,value_building_Above,value_building_Below,value_contents_Above,value_contents_Below,value_contents
11925,bldg_6e5d521e-1dff-49f5-a3cf-879b992e2be8,20000,0,2.172000000005937,5867752.00024,0.0,0.0,0.0,0.0,0.0
11926,bldg_4b8f6b2c-3fa8-495d-80d1-9c10986db405,20000,0,4.228900000001886,2051494.9998599999,0.0,0.0,0.0,0.0,0.0
11927,bldg_8afa4526-fa92-48b7-af60-28f8e10d5d4c,20000,0,1.7929500000027474,3982268.00146,0.0,0.0,0.0,0.0,0.0
11928,bldg_e337eb99-939a-4c72-b436-3cb40e924507,20000,0,3.0,461269.6841917299,0.0,0.0,0.0,0.0,0.0
11929,bldg_767194a6-8d34-441c-b96a-a914deaf0107,20000,0,3.0,116837.8102063181,0.0,0.0,0.0,0.0,0.0
11930,bldg_85d0d34d-2703-417b-9bf5-876aa0c08b05,20000,0,1.599050000004354,6647928.00004,0.0,0.0,0.0,0.0,0.0
11931,bldg_8dd18207-aaf3-497d-a4fc-e7477e56a3a9,20000,0,6.672600000005332,6898376.999539999,0.0,0.0,0.0,0.0,0.0
11932,bldg_0dcf0029-ea22-40aa-87a9-f8a282377fe3,20000,0,2.875,1214450.5204278347,0.0,0.0,0.0,0.0,0.0
11933,bldg_8906657f-bcf0-4452-846a-f303c18a938e,20000,0,4.14429999999993,6617890.649562973,0.0,0.0,0.0,0.0,0.0
11934,bldg_ebca0700-b6c7-4b74-827d-db1fa4dd340b,20000,0,3.0,1232828.4587101908,0.0,0.0,0.0,0.0,0.0
11935,bldg_6f0246f7-1eda-40c5-b025-1657fdf67368,20000,0,2.076600000000326,3689472.00032,0.0,0.0,0.0,0.0,0.0
11936,bldg_52118400-e776-47ba-81ce-a59cae21bbdd,20000,0,3.0,613264.3239759264,0.0,0.0,0.0,0.0,0.0
11937,bldg_f6ff508e-7251-4f83-b1ad-f6e002c5d7ba,20000,0,2.9566999999951804,822743.5042859275,0.0,0.0,0.0,0.0,0.0
11938,bldg_d4ea9f44-52a5-4ce8-929b-a90b0231191c,20000,0,4.009099999995669,3613039.0000400003,0.0,0.0,0.0,0.0,0.0
11939,bldg_2de85749-c417-4ab4-aa12-e9be503ef960,20000,0,3.6757999999972526,3692448.121555424,0.0,0.0,0.0,0.0,0.0
11940,bldg_0654669b-5ac5-4a4c-bf4e-b8b7276a12ae,20000,0,4.080499999996391,866968.99982,0.0,0.0,0.0,0.0,0.0
11941,bldg_ab76cfa6-3fb3-4c79-b1fa-804d0e3fb3a2,20000,0,3.6529000000009546,1050669.9999580001,0.0,0.0,0.0,0.0,0.0
11942,bldg_3b41a44c-d288-4a30-8915-fadddb78611d,20000,0,3.98760000000766,2746913.99968,0.0,0.0,0.0,0.0,0.0
11943,bldg_daa9daa9-2f1c-4ab4-a596-ced2468f20e8,20000,0,2.2762499999953434,11311298.00168,0.0,0.0,0.0,0.0,0.0
11944,bldg_92fac118-1309-4401-bb0c-697d6d7e9338,20000,0,1.3332499999960419,11311298.00168,0.0,0.0,0.0,0.0,0.0
11945,bldg_ee36021a-26ef-4b13-8519-d5e8a2153c5b,20000,0,1.9168999999965308,10633810.00108,0.0,0.0,0.0,0.0,0.0
11946,bldg_57db063a-3d49-49ad-b131-ce0c0c20b9e3,20000,0,2.6318999999930384,6776969.580468292,0.0,0.0,0.0,0.0,0.0
11947,bldg_8dd07a0c-45a8-4430-b06a-7315e7e1e76a,20000,0,3.0,765893.0000540001,0.0,0.0,0.0,0.0,0.0
11948,bldg_08fb7efb-40b0-4c2e-9d14-4833703f98a5,20000,0,3.4690999999875203,1803723.999638,0.0,0.0,0.0,0.0,0.0
11949,bldg_80918f67-f105-44d2-b0a4-c8be91379540,20000,0,4.369400000010501,3527668.99926,0.0,0.0,0.0,0.0,0.0
11950,bldg_70fdd606-9ff8-44ec-991f-4930b9a6ebb8,20000,0,6.955600000001141,6560252.001180001,0.0,0.0,0.0,0.0,0.0
11951,bldg_3cec0afa-b9cd-4ef1-9759-42746739f3e7,20000,0,3.0636000000085915,1330893.5155108613,0.0,0.0,0.0,0.0,0.0
11952,bldg_3aa7d74b-dee0-46e4-839a-c16637fe309e,20000,0,4.413199999995413,522567.51207672665,0.0,0.0,0.0,0.0,0.0
11953,bldg_2a4d15a8-a08d-4b2f-bd14-98b811889820,20000,0,1.518049999998766,8150942.00036,0.0,0.0,0.0,0.0,0.0
11954,bldg_7565c3fc-201d-442c-b3ef-a24a6c778d14,20000,0,4.325699999986682,1652715.999838,0.0,0.0,0.0,0.0,0.0
11955,bldg_a68c39ab-625a-4143-9868-035c5f42f3a6,20000,0,3.2761999999929685,509963.99997799995,0.0,0.0,0.0,0.0,0.0
11956,bldg_5d5720ed-bbc3-4ddd-9d68-8436df32b1d7,20000,0,1.5,5867752.00024,0.0,0.0,0.0,0.0,0.0
11957,bldg_907814a4-93f9-4b90-b797-6529115d1928,20000,0,2.118300000001909,12057060.00012,0.0,0.0,0.0,0.0,0.0
11958,bldg_dc220cc0-513a-42a2-a832-dd8556d39868,20000,0,1.6864999999961583,6448840.0008,0.0,0.0,0.0,0.0,0.0
11959,bldg_7a88a4b9-f3b8-4abb-b6e0-20c565035c7f,20000,0,3.0,231895.8530763125,0.0,0.0,0.0,0.0,0.0
11960,bldg_0105dc5a-5f8e-49c6-a19d-d0fa9b3c270a,20000,0,3.0,882215.2421046715,0.0,0.0,0.0,0.0,0.0
11961,bldg_e45724a2-89b5-4fe7-86af-ff1e49fbfa38,20000,0,4.291700000001583,6898376.999539999,0.0,0.0,0.0,0.0,0.0
11962,bldg_2db4227d-aab9-42ad-a047-b834530556d9,20000,0,2.4560999999957858,8884431.99876,0.0,0.0,0.0,0.0,0.0
11963,bldg_9a2cd355-0f6a-4c21-8216-246ab25caf6c,20000,0,2.778699999995297,434826.00004799996,0.0,0.0,0.0,0.0,0.0
11964,bldg_4068c5d9-0d26-47cf-9a69-a39d1faa9ebc,20000,0,5.235100000005332,2686748.9997400003,0.0,0.0,0.0,0.0,0.0
11965,bldg_f5bbb0bd-0296-458e-a793-405fb6df1335,20000,0,3.0785000000032596,861177.999778,0.0,0.0,0.0,0.0,0.0
11966,bldg_df95b2ac-3fff-46d2-b1e7-5efd2bb84449,20000,0,2.5417000000015832,4365364.351890835,0.0,0.0,0.0,0.0,0.0
11967,bldg_c8d4b1b4-a404-4774-9a58-d387b631015c,20000,0,2.788300000000163,659535.1072859799,0.0,0.0,0.0,0.0,0.0
11968,bldg_4920f08e-50fd-4e81-901a-30adaf614c48,20000,0,3.0,379578.3961020158,0.0,0.0,0.0,0.0,0.0
11969,bldg_287903ae-2d67-43ba-928c-1cb0cafb012a,20000,0,2.239350000003469,1071640.000332,0.0,0.0,0.0,0.0,0.0
11970,bldg_0d9421e0-797b-4d2d-aae6-47ed551df467,20000,0,4.03519999999844,6058926.011473181,0.0,0.0,0.0,0.0,0.0
11971,bldg_ebb057c3-0ae5-4d43-a84c-8f28d9d15ba9,20000,0,3.815600000001723,2581671.00044,0.0,0.0,0.0,0.0,0.0
11972,bldg_e3fd25ee-bbd5-4662-bae9-807be0e0d654,20000,0,2.776400000002468,2219596.710445865,0.0,0.0,0.0,0.0,0.0
11973,bldg_339b2f9d-8a52-4b53-8998-47e54a6ac2d5,20000,0,2.156699999999546,10814773.99956,0.0,0.0,0.0,0.0,0.0
11974,bldg_7c87ac2c-0057-4213-aa10-944e9355e525,20000,0,2.434950000002573,2675988.00008,0.0,0.0,0.0,0.0,0.0
11975,bldg_1e0a4280-9bc9-406b-b3b0-6231e9d3e951,20000,0,3.0,284572.27935364284,0.0,0.0,0.0,0.0,0.0
11976,bldg_6cf0bd6f-1f3c-49de-a082-99b01ad272d7,20000,0,3.1793999999936204,4889699.572326187,0.0,0.0,0.0,0.0,0.0
11977,bldg_de3e10be-6b4f-4211-96f9-507d57865ffa,20000,0,2.643450000003213,10969497.999079999,0.0,0.0,0.0,0.0,0.0
11978,bldg_76fbf883-6ee1-4c81-b160-d4138d160592,20000,0,3.856500000008964,337347.7158067844,0.0,0.0,0.0,0.0,0.0
11979,bldg_ffeb6048-8a2d-442c-9075-78b80368988c,20000,0,2.6328000000066822,1958261.1694455824,0.0,0.0,0.0,0.0,0.0
11980,bldg_266a6a09-8323-4ac2-b9c1-0b69b7fbbbda,20000,0,2.781600000002072,2882506.2918757517,0.0,0.0,0.0,0.0,0.0
11981,bldg_1ff16c13-4fa8-474c-97ef-760e2cb93807,20000,0,3.5900000000110595,4292752.99974,0.0,0.0,0.0,0.0,0.0
11982,bldg_6a3c6870-2eea-4c9f-9d46-02078e470233,20000,0,3.0,1073073.6552293296,0.0,0.0,0.0,0.0,0.0
11983,bldg_64e866ad-49ea-4a2d-91cf-dac22167d955,20000,0,2.3748500000001513,8209574.00216,0.0,0.0,0.0,0.0,0.0
11984,bldg_7581b70d-364f-4c56-a20e-f5f0f524ec3e,20000,0,1.5987999999997555,2321689.9996,0.0,0.0,0.0,0.0,0.0
11985,bldg_4236de26-393c-4c7e-a2d3-0902352fb974,20000,0,3.0,360171.0351338087,0.0,0.0,0.0,0.0,0.0
11986,bldg_1986afbe-bd63-4d33-8421-b4553be83a1a,20000,0,3.0,517009.000452,0.0,0.0,0.0,0.0,0.0
11987,bldg_dd1e8eed-6b41-489c-92ea-b5ae7b919dec,20000,0,1.305899999999383,1888752.000252,0.0,0.0,0.0,0.0,0.0
11988,bldg_0ca71930-45d3-49e9-958e-67884a73b740,20000,0,2.53870000000461,566947.999812,0.0,0.0,0.0,0.0,0.0
11989,bldg_b008f38e-77f7-419c-8896-c3f097b084e7,20000,0,3.5715999999956694,1992350.999942,0.0,0.0,0.0,0.0,0.0
11990,bldg_2fe02581-9c26-4c15-b250-958f2643be03,20000,0,4.310899999996764,4292752.99974,0.0,0.0,0.0,0.0,0.0
11991,bldg_96935a9c-6d9d-41e7-89d7-d2e6e37f8b22,20000,0,3.0,4292752.99974,0.0,0.0,0.0,0.0,0.0
11992,bldg_c1189f80-5a26-4231-bde4-a510ee8896b1,20000,0,4.392900000006193,4678169.804344062,0.0,0.0,0.0,0.0,0.0
11993,bldg_bd41b496-2404-40ce-b192-33664322c2c0,20000,0,2.8474000000132946,583527.999846,0.0,0.0,0.0,0.0,0.0
11994,bldg_3d6fd64c-f236-4dad-8aec-85ce9c374f02,20000,0,6.393599999995786,3708513.00026,0.0,0.0,0.0,0.0,0.0
11995,bldg_ffcc4afe-e9fb-4670-9365-1fcd8367ffe5,20000,0,1.6799000000028173,12057060.00012,0.0,0.0,0.0,0.0,0.0
11996,bldg_e1259458-1edb-44aa-9630-6da8dac40d02,20000,0,2.3475999999936903,5679035.999840001,0.0,0.0,0.0,0.0,0.0
11997,bldg_f40e114a-aff3-45cf-b749-e51e1d8d384d,20000,0,3.0,669903.3313009443,0.0,0.0,0.0,0.0,0.0
11998,bldg_819a4efa-4a45-4dec-ac8c-6a4af9aa3319,20000,0,2.8065000000060536,1005658.9007476715,0.0,0.0,0.0,0.0,0.0
11999,bldg_13fc0e24-01b4-4fe6-9674-c3d8e531a76d,20000,0,4.946400000000722,1645559.999674,0.0,0.0,0.0,0.0,0.0
12000,bldg_6f80b2a4-b50c-4483-a28e-01574c6dd63a,20000,0,3.0,612846.8941369987,0.0,0.0,0.0,0.0,0.0
12001,bldg_3feb0159-f48b-4c7b-8914-b1e9acb6590b,20000,0,4.971000000005006,4593844.00034,0.0,0.0,0.0,0.0,0.0
12002,bldg_39b2a5aa-d4e3-49de-88eb-fc54ac37cd31,20000,0,1.5,25055450.0004,0.0,0.0,0.0,0.0,0.0
12003,bldg_e6fcdcdf-3541-4930-931e-f0633507f273,20000,0,4.645099999994272,4437166.00036,0.0,0.0,0.0,0.0,0.0
12004,bldg_0eeeb0f4-5b56-4fa3-b0e4-19f3fb3f2f5c,20000,0,2.7884500000000116,25055450.0004,0.0,0.0,0.0,0.0,0.0
12005,bldg_a53e9fcc-d444-4275-85bf-2ba947854c4a,20000,0,3.0,2909919.0056037344,0.0,0.0,0.0,0.0,0.0
12006,bldg_509173fe-9cd6-488c-975d-c6a88c5ac26a,20000,0,2.8633000000118045,1506820.8756505772,0.0,0.0,0.0,0.0,0.0
12007,bldg_704eb16c-2772-4630-ba8b-6e2e8b38ac68,20000,0,6.326000000000931,3849740.00062,0.0,0.0,0.0,0.0,0.0
12008,bldg_f49ce6ab-be88-4039-8320-60e5669d3f4b,20000,0,3.344200000006822,1403207.999702,0.0,0.0,0.0,0.0,0.0
12009,bldg_f69bb5c4-6544-4a66-aea4-1697d25a5a93,20000,0,2.506599999993341,981019.9982813034,0.0,0.0,0.0,0.0,0.0
12010,bldg_eabb3654-42c7-4aa4-8092-0358ce097edf,20000,0,3.0,320729.1270158446,0.0,0.0,0.0,0.0,0.0
12011,bldg_34055b77-3550-46df-8fa7-8d4c348c6651,20000,0,3.134300000005169,1505233.999658,0.0,0.0,0.0,0.0,0.0
12012,bldg_c6e09c30-dc53-49d7-8cda-82d646ba040f,20000,0,3.2056999999913387,278336.000126,0.0,0.0,0.0,0.0,0.0
12013,bldg_c3d8140f-5a63-47a2-9572-afbc0f7d97a4,20000,0,2.5714000000007218,5823141.99996,0.0,0.0,0.0,0.0,0.0
12014,bldg_5dd244a7-96c3-4793-a023-86690e0d93b9,20000,0,2.7501999999949476,806078.000064,0.0,0.0,0.0,0.0,0.0
12015,bldg_ac062cde-69c0-4ca0-96ce-17f119a3d387,20000,0,3.4751000000105705,1650222.9999580001,0.0,0.0,0.0,0.0,0.0
12016,bldg_166949d6-6a54-4558-8552-b9030de197e7,20000,0,3.0,654816.8317043198,0.0,0.0,0.0,0.0,0.0
12017,bldg_f3671f91-dcb2-4e6f-a7e5-6d43cf01ee5a,20000,0,6.991699999998673,2293557.00024,0.0,0.0,0.0,0.0,0.0
12018,bldg_2833ad8a-abd6-450d-a15f-1479c6d72c33,20000,0,1.940600000001723,2161931.0,0.0,0.0,0.0,0.0,0.0
12019,bldg_2d335323-a8f1-45a6-a0af-6b9a53649478,20000,0,3.0,260151.999958,0.0,0.0,0.0,0.0,0.0
12020,bldg_ac42e224-6579-4fd6-a0aa-163f97e3b1ae,20000,0,3.0,306963.9998,0.0,0.0,0.0,0.0,0.0
12021,bldg_47fe8be1-c29e-4dab-b52c-d21482b4f93d,20000,0,2.6990999999979977,4639352.00112,0.0,0.0,0.0,0.0,0.0
12022,bldg_201ab2a2-8a88-45d5-8edb-7a759fbb7544,20000,0,3.508849999998347,3267519.9997599996,0.0,0.0,0.0,0.0,0.0
12023,bldg_66688f64-6675-4ae3-a23a-c50273bd3c04,20000,0,3.4266000000061467,4667669.00002,0.0,0.0,0.0,0.0,0.0
12024,bldg_9728f258-3ec9-4b52-a65a-c7b98db012be,20000,0,4.317600000009406,962397.999832,0.0,0.0,0.0,0.0,0.0
12025,bldg_0a59bf0b-b1ff-4aaf-8c81-7f0798939428,20000,0,1.6541499999948428,1925448.000744,0.0,0.0,0.0,0.0,0.0
12026,bldg_d69cf381-94d3-4196-8f9f-c16092dcb246,20000,0,1.936149999994086,12966594.000400001,0.0,0.0,0.0,0.0,0.0
12027,bldg_779d02c6-6304-426d-a7bf-e333207acae3,20000,0,1.6727000000028056,3110871.99976,0.0,0.0,0.0,0.0,0.0
12028,bldg_feb093e6-9fbb-425d-a847-6361bb978a0d,20000,0,2.352149999998801,9838193.99692,0.0,0.0,0.0,0.0,0.0
12029,bldg_a37ed05f-33e4-45df-b688-9a9aed7132ab,20000,0,2.4575499999991735,12966594.000400001,0.0,0.0,0.0,0.0,0.0
12030,bldg_7f6c7d47-76ef-4c57-afcb-cbed0edaef4c,20000,0,3.0,808606.6215263857,0.0,0.0,0.0,0.0,0.0
12031,bldg_d1ffd9de-5228-49bf-a67d-5c2c7deff199,20000,0,2.97269999999844,397968.8852354416,0.0,0.0,0.0,0.0,0.0
12032,bldg_f0477a68-c79a-4266-9f7c-af795c183e07,20000,0,3.0,1100683.6945047826,0.0,0.0,0.0,0.0,0.0
12033,bldg_1cbe1d78-e751-4c5c-b350-3d3283c24f28,20000,0,3.0,130366.94247754525,0.0,0.0,0.0,0.0,0.0
12034,bldg_31bf57b9-1c98-4845-8f00-17246082af9f,20000,0,4.550300000002608,567811.99995,0.0,0.0,0.0,0.0,0.0
12035,bldg_dfff4f7a-9f00-4757-8822-7f641e876e28,20000,0,5.363800000006449,18885894.00064,0.0,0.0,0.0,0.0,0.0
12036,bldg_2dcceb42-e3fc-43a1-ad14-95be08ed0705,20000,0,3.0,595192.0000700001,0.0,0.0,0.0,0.0,0.0
12037,bldg_64776218-76da-4039-af1f-4a04fbb9b88e,20000,0,6.4738000000070315,7601504.99838,0.0,0.0,0.0,0.0,0.0
12038,bldg_b58d182a-a8c8-495c-9b6d-ac409f87a79e,20000,0,5.384099999995669,7616667.00046,0.0,0.0,0.0,0.0,0.0
12039,bldg_bec8172f-400b-4d8f-85a5-2fa90941c77b,20000,0,2.6780499999949825,20271118.859453946,0.0,0.0,0.0,0.0,0.0
12040,bldg_47cd5846-6d01-48e1-9632-afc476baf8ee,20000,0,5.0745999999926426,969168.000338,0.0,0.0,0.0,0.0,0.0
12041,bldg_09d4bca9-1a29-41f8-844e-9965fa78899b,20000,0,2.7815999999947962,22117907.027429927,0.0,0.0,0.0,0.0,0.0
12042,bldg_d9866fd9-0a87-46e4-ab88-9efd34412c11,20000,0,2.0564999999987776,2311062.0001999997,0.0,0.0,0.0,0.0,0.0
12043,bldg_85d2c2c6-ab3f-49c7-bcb1-706c2bd3e7fa,20000,0,4.0745999999999185,55717832.0008,0.0,0.0,0.0,0.0,0.0
12044,bldg_39e342f6-5213-4dea-b842-707315ca717a,20000,0,1.3094999999957508,1716607.999536,0.0,0.0,0.0,0.0,0.0
12045,bldg_f37d66c4-9c91-42c7-b153-2ba9f7e72a6e,20000,0,3.1913500000009662,14389809.99976,0.0,0.0,0.0,0.0,0.0
12046,bldg_0ce59066-6b2b-4020-b3da-9aa7fc03a558,20000,0,2.3030499999949825,4207925.657325447,0.0,0.0,0.0,0.0,0.0
12047,bldg_bf5923d8-59b1-4a2e-bf64-868115831905,20000,0,6.55000000000291,24884694.9998,0.0,0.0,0.0,0.0,0.0
12048,bldg_88cd653a-3133-4e64-8efc-6f7094ec8edd,20000,0,3.0767333333351417,183562406.57353702,0.0,0.0,0.0,0.0,0.0
12049,bldg_396eaba5-cf4e-4d01-8e07-ad8031345637,20000,0,2.850400000002992,60955007.38712,0.0,0.0,0.0,0.0,0.0
12050,bldg_74d7de89-5653-40c4-b630-60696a7e0447,20000,0,2.9342000000033295,819656.7831376481,0.0,0.0,0.0,0.0,0.0
12051,bldg_84e16701-8c1b-4ef4-b71c-a2828786bf1a,20000,0,6.2906999999977415,7601504.99838,0.0,0.0,0.0,0.0,0.0
12052,bldg_d31f78a8-6484-4594-88fb-1493f6184274,20000,0,2.6512000000075204,2998670.0077774064,0.0,0.0,0.0,0.0,0.0
12053,bldg_632683ad-f4c9-49fd-88c0-b1f5c8f75ce3,20000,0,1.562099999995553,1795162.0001200002,0.0,0.0,0.0,0.0,0.0
12054,bldg_21204637-4971-473d-be0d-ad530df41895,20000,0,3.384200000000419,4153312.00012,0.0,0.0,0.0,0.0,0.0
12055,bldg_5c72f9d6-dafa-43dc-8913-b140030bab3e,20000,0,2.9008499999981723,30489793.078217525,0.0,0.0,0.0,0.0,0.0
12056,bldg_3709601a-475d-4252-aa4d-17449e4a2e7c,20000,0,2.846900000004098,1233601.346616982,0.0,0.0,0.0,0.0,0.0
12057,bldg_fc6ce7a1-71f5-425f-aa5d-f81c9a3b6217,20000,0,7.18409999999858,4355740.000580001,0.0,0.0,0.0,0.0,0.0
12058,bldg_b0a3496f-6921-4f9a-a7e3-00e837f39035,20000,0,4.239000000001397,4739172.116235257,0.0,0.0,0.0,0.0,0.0
12059,bldg_0fcd3fba-55cd-42a7-ab83-cccaa6e329de,20000,0,7.08520000000135,4066984.00066,0.0,0.0,0.0,0.0,0.0
12060,bldg_e449b2d2-6731-45a0-97ad-805d6a307421,20000,0,3.2836499999975786,3611313.5846335273,0.0,0.0,0.0,0.0,0.0
12061,bldg_d3bbb2b6-ccf8-48d4-904c-13f19679a22a,20000,0,3.135099999999511,26260807.015463617,0.0,0.0,0.0,0.0,0.0
12062,bldg_666d8e14-a548-4e33-b427-073ea95b3e43,20000,0,3.705499999996391,2736142.141906682,0.0,0.0,0.0,0.0,0.0
12063,bldg_5d6328d7-845f-45ca-ace6-38d93a57b5ba,20000,0,2.656099999997726,362750528.57961833,0.0,0.0,0.0,0.0,0.0
12064,bldg_b976550f-0799-4a13-9494-aa49e71eae4f,20000,0,5.337700000003679,11748190.00032,0.0,0.0,0.0,0.0,0.0
12065,bldg_4c4e3249-587c-4d42-8ccf-ce4de763bc49,20000,0,5.71820000000298,15417714.000880001,0.0,0.0,0.0,0.0,0.0
12066,bldg_9cd94fe3-0314-4a16-9d6d-80a41811d065,20000,0,3.5285000000003492,4350987.390711568,0.0,0.0,0.0,0.0,0.0
12067,bldg_9b8549d9-07e6-446c-a887-bd94c8df412d,20000,0,1.3907499999986612,2257810.00034,0.0,0.0,0.0,0.0,0.0
12068,bldg_bb718fa0-8a06-445f-97b8-65ce50ee1c82,20000,0,2.458250000003318,16402179.280486515,0.0,0.0,0.0,0.0,0.0
12069,bldg_ca80e1e2-b799-4fca-a3a1-4af4cbd50f7b,20000,0,3.9394000000029337,3716687.99956,0.0,0.0,0.0,0.0,0.0
12070,bldg_5c0133d8-8087-4e83-9f1f-eabd19f04470,20000,0,3.1723999999958323,549138.99973,0.0,0.0,0.0,0.0,0.0
12071,bldg_87098c27-c580-4a14-b55c-700284ee1c1e,20000,0,2.549349999993865,28067977.23897945,0.0,0.0,0.0,0.0,0.0
12072,bldg_0db0829e-3e8a-4937-b260-2328b5a8d497,20000,0,2.7109500000005937,11615614.71333415,0.0,0.0,0.0,0.0,0.0
12073,bldg_75c7dba2-3d15-466a-b767-8db01fa9c002,20000,0,1.8025500000003376,4923399.9986,0.0,0.0,0.0,0.0,0.0
12074,bldg_5da45146-de76-4ece-b833-db7e15d34ce4,20000,0,3.0547999999980675,16359814.430588866,0.0,0.0,0.0,0.0,0.0
12075,bldg_8abb7066-3ec1-4073-b19c-f26321a57507,20000,0,2.524066666669872,91849908.88678491,0.0,0.0,0.0,0.0,0.0
12076,bldg_7a30a79a-5717-4954-a733-93f8cbaed35f,20000,0,4.994800000000396,18065586.99944,0.0,0.0,0.0,0.0,0.0
12077,bldg_31d49b23-dc8b-4bb4-a9ae-a4cc3bd37155,20000,0,1.84599999999773,14422666.00144,0.0,0.0,0.0,0.0,0.0
12078,bldg_cb7cf746-ea66-42ef-bddd-f0a762f402c5,20000,0,2.7805499999958556,4633540.797192679,0.0,0.0,0.0,0.0,0.0
12079,bldg_9ac95af8-29d3-47a3-8557-403d28b4f3e1,20000,0,3.4104000000079395,3361085.572650564,0.0,0.0,0.0,0.0,0.0
12080,bldg_68686eb8-b9b2-48a3-8129-d50627c9f203,20000,0,2.9226999999955297,1018247.999372,0.0,0.0,0.0,0.0,0.0
12081,bldg_48daca10-3804-468b-bed1-1b0cbc81c8e6,20000,0,2.780850000002829,27074942.81804325,0.0,0.0,0.0,0.0,0.0
12082,bldg_ed4d0ece-404e-49f1-8ffe-376f6c4575dd,20000,0,2.7833499999978812,15393873.152988719,0.0,0.0,0.0,0.0,0.0
12083,bldg_4e2bbf96-3808-4425-88af-2ea715a96ae3,20000,0,6.027700000006007,7852012.00014,0.0,0.0,0.0,0.0,0.0
12084,bldg_0922434a-db8d-4962-b024-2f33644bb21e,20000,0,3.406700000006822,1728892.000004,0.0,0.0,0.0,0.0,0.0
12085,bldg_f19de95f-faf9-4152-8c3a-a3adef799743,20000,0,3.1072999999960302,50617676.39035138,0.0,0.0,0.0,0.0,0.0
12086,bldg_4b3d62fd-1b3a-41c9-9ea8-70bb836f6843,20000,0,3.0,294551.66877488024,0.0,0.0,0.0,0.0,0.0
12087,bldg_017a393f-df03-4ee4-9440-7db926675768,20000,0,3.3179999999993015,1187316.000008,0.0,0.0,0.0,0.0,0.0
12088,bldg_822cd3cf-b3ba-4b7d-aa79-107e16c6bf45,20000,0,5.577799999999115,8015572.00018,0.0,0.0,0.0,0.0,0.0
12089,bldg_cb13352d-45de-44ee-a4c3-1f5c39df35ce,20000,0,4.755000000004657,3476644.99982,0.0,0.0,0.0,0.0,0.0
12090,bldg_29107582-aa57-4b92-8049-4d1f8b469630,20000,0,2.596400000009453,740764.7137948521,0.0,0.0,0.0,0.0,0.0
12091,bldg_45ea911e-0ef9-4700-9b9d-09c48e899b23,20000,0,3.070850000003702,190852467.24258813,0.0,0.0,0.0,0.0,0.0
12092,bldg_f415641a-0a3e-4207-9224-9ccc7174a01b,20000,0,2.7325000000018917,174448265.83898047,0.0,0.0,0.0,0.0,0.0
12093,bldg_fcc7a911-2811-4d06-b309-e9f21d5e098e,20000,0,3.078800000002957,68487118.04685259,0.0,0.0,0.0,0.0,0.0
12094,bldg_f5691e16-5222-45a7-b285-910b00716e2d,20000,0,3.9692999999970198,1631262.0000679998,0.0,0.0,0.0,0.0,0.0
12095,bldg_088fa5b3-46cf-4f56-9d70-9fb94264e607,20000,0,3.16019999999844,161452058.7810876,0.0,0.0,0.0,0.0,0.0
12096,bldg_634d34cf-1cc6-4916-89bc-53cbd9f6dfff,20000,0,2.9443999999930384,312219.99998,0.0,0.0,0.0,0.0,0.0
12097,bldg_441b2810-8b0d-4fa3-a4e1-bf9632a5078c,20000,0,2.7230333333379044,112563892.85864349,0.0,0.0,0.0,0.0,0.0
12098,bldg_fa733aac-3b64-48e1-8666-afce30c71d9e,20000,0,10.266299999988405,9155949.999780001,0.0,0.0,0.0,0.0,0.0
12099,bldg_a06e117a-551a-47eb-88c4-0c7bf772cc92,20000,0,1.4908500000019558,2656640.0006399998,0.0,0.0,0.0,0.0,0.0
12100,bldg_e3ed2e24-a65b-4e66-b551-33cb7809b90b,20000,0,4.10580000000482,5672109.631393806,0.0,0.0,0.0,0.0,0.0
12101,bldg_4c151f8e-30c2-4202-8e12-4721e4dc5535,20000,0,2.768450000003213,16422235.462271761,0.0,0.0,0.0,0.0,0.0
12102,bldg_cc579300-11d4-4b6b-bd62-c54aab5dcfe7,20000,0,3.7361999999993714,3797898.0001600003,0.0,0.0,0.0,0.0,0.0
12103,bldg_9e5e3647-939c-458f-9d60-6997e38e2946,20000,0,2.8161000000109198,1052600.1503262355,0.0,0.0,0.0,0.0,0.0
12104,bldg_f43f8afb-1f66-4bc9-9da2-d6fe7aacdc1a,20000,0,2.679599999998269,13134212.27800809,0.0,0.0,0.0,0.0,0.0
12105,bldg_3e44a21b-854c-4285-8690-e6fd98c927e9,20000,0,4.121400000003632,1532022.0001460002,0.0,0.0,0.0,0.0,0.0
12106,bldg_95236dd7-bd05-4bf6-9f33-bd5b651b54f1,20000,0,3.015499999994063,1018247.999372,0.0,0.0,0.0,0.0,0.0
12107,bldg_64802d54-76c0-4129-b29c-5b7d44a53432,20000,0,2.566099999996368,68264268.54961154,0.0,0.0,0.0,0.0,0.0
12108,bldg_cc605f31-975a-44f8-a0a8-c5c74df0fc3b,20000,0,6.278700000009849,14416772.00128,0.0,0.0,0.0,0.0,0.0
12109,bldg_891e470f-3ebf-460c-8ab3-218869577486,20000,0,3.8258000000059837,12601567.99976,0.0,0.0,0.0,0.0,0.0
12110,bldg_2f2f48b1-a37f-4ddb-8088-6931b13e7640,20000,0,2.31699999999546,14561686.831981434,0.0,0.0,0.0,0.0,0.0
